,record_id,job_position,leave_year,leave_reason,cf_to_public_sector,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,job_status,service_years
216,217,Teacher,2013,Age Retirement,False,False,False,False,False,True,False,False,False,False,True,True,False,Female,51-55,Primary,34.0
217,218,Teacher,2013,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56-60,Secondary,18.0
218,219,Teacher,2012,Age Retirement,False,False,True,False,False,False,False,False,False,False,False,False,True,Female,51-55,Special Education,13.0
219,220,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,True,False,False,True,False,Female,61 or older,Primary,13.0
220,221,Cleaner,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56-60,,2.0
221,222,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,Primary,24.0
222,223,Public Servant,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,AO5-AO7,1.0
223,224,Teacher,2012,Resignation-Other reasons,False,False,False,False,True,False,True,False,False,True,False,False,False,,51-55,Primary,6.0
224,225,Teacher,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,36-40,Secondary,3.0
225,226,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56-60,,15.0
226,227,Public Servant,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,A01-A04,1.0
227,228,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,True,False,False,False,False,False,False,True,False,Male,46-50,AO8 and Above,4.0
228,229,Cleaner,2012,Resignation-Other reasons,False,False,False,True,False,False,False,False,False,False,False,True,False,Male,56-60,Primary,0.0
229,230,Teacher,2012,Age Retirement,False,False,False,True,False,False,False,False,False,False,False,True,False,Female,56-60,Secondary,0.0
230,231,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,AO5-AO7,0.0
231,232,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56-60,AO5-AO7,10.0
232,233,Public Servant,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,A01-A04,7.0
233,234,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,False,False,False,False,True,False,Female,46-50,A01-A04,14.0
234,235,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,12.0
235,236,Technical Officer,2012,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,,3.0
236,237,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,Secondary,33.0
237,238,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,,14.0
238,239,Public Servant,2012,Voluntary Early Retirement (VER),False,True,False,False,False,False,False,False,False,False,False,True,False,Male,51-55,AO5-AO7,9.0
239,240,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,61 or older,Primary,17.0
240,241,School Principal,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,12.0
241,242,Schools Officer,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,56-60,,19.0
242,243,Public Servant,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,51-55,A01-A04,18.0
243,244,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,31.0
244,245,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,AO5-AO7,
245,246,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,A01-A04,20.0
246,247,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,A01-A04,24.0
247,248,"School Based Professional Staff (Therapist, nurse, etc)",2013,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,PO1-PO4,6.0
248,249,Teacher,2012,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,31-35,Primary,1.0
249,250,Teacher Aide,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,46-50,,0.0
250,251,Teacher,2013,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,26-30,Primary,7.0
251,252,Teacher,2012,Age Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,61 or older,Primary,4.0
252,253,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,61 or older,Secondary,1.0
253,254,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,True,False,True,Female,51-55,,16.0
254,255,Teacher,2012,Resignation-Other reasons,False,True,False,True,False,False,False,False,False,False,False,True,False,Female,31-35,Secondary,0.0
255,256,Cleaner,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,True,False,False,False,Female,46-50,,0.0
256,257,Teacher Aide,2012,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,,7.0
257,258,Public Servant,2012,Resignation-Other reasons,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,21-25,A01-A04,0.0
258,259,Teacher,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,True,False,False,False,False,Female,26-30,Secondary,5.0
259,260,Schools Officer,2012,Resignation-Move overseas/interstate,False,False,False,False,False,True,False,False,True,False,False,False,False,Male,41-45,,4.0
260,261,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,16.0
261,262,Schools Officer,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,56-60,,1.0
262,263,Teacher,2013,Resignation-Move overseas/interstate,False,True,False,False,False,False,False,False,False,False,False,True,False,Male,36-40,Secondary,2.0
263,264,Teacher,2013,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,Special Education,1.0
264,265,School Administrative Staff,2012,Resignation-Other reasons,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,20 or younger,,1.0
265,266,Schools Officer,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,,5.0
266,267,Cleaner,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56-60,,24.0
267,268,Cleaner,2012,Resignation-Other employer,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,36-40,,1.0
268,269,Teacher,2012,Resignation-Move overseas/interstate,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,31-35,Secondary,0.0
269,270,Teacher,2012,Resignation-Other reasons,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,Secondary,2.0
270,271,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,31.0
271,272,Public Servant,2012,Termination,False,False,False,False,False,True,False,False,True,False,False,False,False,Male,61 or older,AO8 and Above,7.0
272,273,Head of Curriculum/Head of Special Education,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,True,False,False,Male,61 or older,,34.0
273,274,Teacher,2012,Resignation-Other reasons,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,Primary,5.0
274,275,Public Servant,2013,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,A01-A04,2.0
275,276,Public Servant,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,AO5-AO7,7.0
276,277,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,61 or older,,26.0
277,278,School Administrative Staff,2012,Voluntary Early Retirement (VER),False,False,False,False,True,True,False,False,False,False,False,False,False,Female,56-60,,14.0
278,279,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Female,31-35,A01-A04,2.0
279,280,Cleaner,2012,Resignation-Other reasons,False,False,True,False,True,False,True,False,False,False,False,False,False,Female,61 or older,,20.0
280,281,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,,15.0
281,282,Teacher,2013,Age Retirement,False,False,False,False,True,True,True,False,False,False,False,False,False,Female,51-55,Primary,35.0
282,283,Public Servant,2012,Voluntary Early Retirement (VER),False,True,False,False,False,False,False,False,False,True,False,False,False,Female,26-30,AO5-AO7,0.0
283,284,Teacher,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,Secondary,5.0
284,285,Teacher,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,Secondary,4.0
285,286,Cleaner,2012,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,,0.0
286,287,Teacher Aide,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,,0.0
287,288,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,,9.0
288,289,Public Servant,2013,Resignation-Move overseas/interstate,False,False,False,False,False,True,False,False,True,False,True,False,False,Female,26-30,AO5-AO7,
289,290,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,61 or older,Primary,23.0
290,291,Cleaner,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,61 or older,,17.0
291,292,Teacher Aide,2013,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,56-60,,
292,293,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,,56-60,Primary,30.0
293,294,Schools Officer,2012,Resignation-Move overseas/interstate,False,False,False,True,False,False,False,False,False,False,False,False,False,,61 or older,,
294,295,Professional Officer,2013,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56-60,PO1-PO4,21.0
295,296,Teacher,2012,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,Special Education,9.0
296,297,Technical Officer,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,41-45,,3.0
297,298,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,61 or older,,15.0
298,299,Teacher,2013,Other,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,21-25,Primary,1.0
299,300,Public Servant,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,A01-A04,15.0
300,301,Teacher,2012,Resignation-Move overseas/interstate,False,True,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,Primary,16.0
301,302,School Administrative Staff,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,,
302,303,Cleaner,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56-60,,25.0
303,304,Cleaner,2012,Resignation-Other reasons,False,False,False,False,False,True,False,False,True,False,False,False,False,Male,51-55,,1.0
304,305,Teacher,2013,Resignation-Other employer,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,46-50,Secondary,4.0
305,306,Public Servant,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,41-45,AO5-AO7,1.0
306,307,Public Servant,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,21-25,A01-A04,1.0
307,308,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,5.0
308,309,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,False,True,True,True,False,False,Male,51-55,Secondary,25.0
309,310,Teacher,2012,Age Retirement,False,False,False,False,False,False,True,False,False,False,True,True,False,Female,51-55,Special Education,4.0
310,311,Guidance Officer,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,,24.0
311,312,Teacher,2013,Resignation-Other employer,False,False,False,False,True,True,False,False,False,False,False,False,False,Male,36-40,Secondary,6.0
312,313,Teacher,2013,Resignation-Other reasons,False,False,False,True,False,False,False,False,False,False,True,False,True,Female,36-40,Primary,1.0
313,314,Guidance Officer,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,18.0
314,315,Teacher,2013,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,Primary,7.0
315,316,Cleaner,2012,Other,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,61 or older,,
316,317,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,
317,318,Teacher,2012,Resignation-Other employer,False,True,False,False,False,False,True,False,False,False,False,False,False,Male,41-45,,23.0
318,319,School Administrative Staff,2012,Resignation-Other reasons,False,False,False,False,False,True,False,False,False,False,True,True,False,Female,46-50,,0.0
319,320,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,61 or older,Secondary,21.0
320,321,Cleaner,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,26-30,,1.0
321,322,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,Primary,26.0
322,323,Teacher,2013,Resignation-Other employer,False,True,False,False,True,False,False,False,False,False,False,False,False,Male,26-30,Middle,6.0
323,324,Cleaner,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,,12.0
324,325,Teacher Aide,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,,1.0
325,326,Teacher Aide,2012,Resignation-Other employer,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,46-50,,8.0
326,327,Cleaner,2012,Resignation-Other reasons,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,,4.0
327,328,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,37.0
328,329,Teacher,2013,Age Retirement,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,56-60,Special Education,4.0
329,330,Teacher,2013,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,,,Secondary,
330,331,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,Secondary,26.0
331,332,School Principal,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,61 or older,,13.0
332,333,Cleaner,2012,Resignation-Other reasons,False,False,False,False,False,False,True,False,False,False,False,True,False,Female,21-25,,1.0
333,334,School Administrative Staff,2012,Resignation-Other employer,False,False,False,False,False,False,False,False,False,True,False,False,False,Female,51-55,,0.0
334,335,Teacher,2013,Age Retirement,False,False,False,False,False,True,False,False,False,False,False,True,False,Male,51-55,Secondary,
335,336,Teacher,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,21-25,Primary,0.0
336,337,School Administrative Staff,2012,Other,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
337,338,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,Secondary,12.0
338,339,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,27.0
339,340,Head of Curriculum/Head of Special Education,2013,Age Retirement,False,False,False,True,False,False,False,False,False,False,True,True,False,Male,56-60,,
340,341,Teacher,2013,Resignation-Other reasons,False,False,False,True,False,False,False,False,False,False,False,True,False,Male,26-30,Primary,1.0
341,342,Teacher,2013,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,Primary,17.0
342,343,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,,0.0
343,344,School Administrative Staff,2012,Resignation-Other employer,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,,
344,345,Teacher Aide,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,17.0
345,346,Teacher,2012,Resignation-Other employer,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,41-45,Primary,24.0
346,347,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,Primary,
347,348,Head of Curriculum/Head of Special Education,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,,4.0
348,349,Teacher,2013,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,True,True,False,Male,56-60,Secondary,14.0
349,350,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,Primary,
350,351,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,56-60,Primary,30.0
351,352,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,26.0
352,353,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,Primary,
353,354,Teacher Aide,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,,1.0
354,355,Teacher,2013,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,True,False,False,Male,26-30,Secondary,6.0
355,356,Teacher Aide,2013,Resignation-Other reasons,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,,21.0
356,357,Teacher,2013,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,Secondary,2.0
357,358,Head of Curriculum/Head of Special Education,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56-60,,7.0
358,359,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56-60,Secondary,38.0
359,360,Public Servant,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,A01-A04,23.0
360,361,Teacher Aide,2012,Contract Expired,False,False,False,False,False,False,False,False,False,True,False,False,False,Female,46-50,,0.0
361,362,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,Secondary,32.0
362,363,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,56-60,Primary,15.0
363,364,Public Servant,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,AO8 and Above,7.0
364,365,Teacher,2012,Other,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,46-50,Primary,
365,366,Teacher,2012,Resignation-Other reasons,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,26-30,Secondary,
366,367,Teacher,2013,Resignation-Move overseas/interstate,False,True,False,False,False,False,False,False,True,False,False,False,False,Male,21-25,Secondary,3.0
367,368,Teacher,2013,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,21-25,Secondary,1.0
368,369,Teacher Aide,2013,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,,19.0
369,370,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56-60,Secondary,37.0
370,371,Teacher,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,Secondary,0.0
371,372,Teacher Aide,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,,0.0
372,373,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,Primary,
373,374,Teacher,2012,Age Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,61 or older,Special Education,0.0
374,375,Teacher,2012,Resignation-Other employer,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,41-45,Secondary,20.0
375,376,Teacher Aide,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,True,False,False,False,Female,46-50,,13.0
376,377,Teacher Aide,2012,Resignation-Move overseas/interstate,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,46-50,,5.0
377,378,Teacher Aide,2012,Resignation-Other employer,False,False,False,False,False,True,False,False,True,True,False,False,False,Female,46-50,,
378,379,Teacher,2013,Age Retirement,False,False,False,False,False,True,False,False,False,False,False,True,False,Male,51-55,,35.0
379,380,Teacher,2012,Resignation-Move overseas/interstate,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,Primary,
380,381,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,Primary,9.0
381,382,Teacher,2013,Resignation-Other employer,False,True,False,False,False,False,False,False,True,False,False,False,True,Female,26-30,Secondary,5.0
382,383,Public Servant,2012,Voluntary Early Retirement (VER),False,False,True,False,False,False,False,False,False,False,False,True,False,Male,56-60,AO8 and Above,3.0
383,384,Teacher,2012,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56-60,Special Education,16.0
384,385,Public Servant,2013,Contract Expired,False,False,False,False,False,True,False,False,False,False,True,False,False,Male,36-40,AO5-AO7,1.0
385,386,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,Special Education,18.0
386,387,Guidance Officer,2013,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,51-55,,25.0
387,388,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,Primary,23.0
388,389,Teacher,2013,Resignation-Move overseas/interstate,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,Secondary,6.0
389,390,Teacher,2013,Resignation-Other employer,True,False,False,False,False,False,False,False,False,False,False,True,False,Female,46-50,Secondary,14.0
390,391,Teacher,2013,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,Secondary,1813.0
391,392,Teacher,2012,Resignation-Other employer,False,True,False,False,False,True,True,False,False,False,False,False,False,Female,31-35,Secondary,5.0
392,393,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56-60,Primary,25.0
393,394,Teacher,2012,Other,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,46-50,Secondary,4.0
394,395,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56-60,Primary,33.0
395,396,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56-60,Secondary,23.0
396,397,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,Secondary,22.0
397,398,Teacher Aide,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,17.0
398,399,Guidance Officer,2012,Resignation-Other reasons,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,41-45,,1.0
399,400,Cleaner,2013,Resignation-Other employer,False,False,False,False,False,True,False,False,False,False,False,False,False,Male,56-60,,
400,401,Teacher,2013,Age Retirement,False,False,False,False,True,False,False,False,False,False,False,True,False,Female,56-60,Primary,39.0
401,402,Teacher,2013,Age Retirement,False,False,False,False,False,True,False,False,False,False,False,True,False,Female,56-60,Primary,2.0
402,403,Teacher,2013,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56-60,Primary,24.0
403,404,Cleaner,2013,Termination,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,46-50,,5.0
404,405,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,Primary,14.0
405,406,Teacher,2012,Resignation-Other reasons,False,False,False,True,False,False,True,False,False,False,False,False,False,,,Primary,
406,407,Teacher Aide,2013,Resignation-Other reasons,False,False,True,False,False,False,False,False,True,False,False,False,False,Female,56-60,,21.0
407,408,Technical Officer,2013,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,61 or older,,2.0
408,409,Teacher,2012,Resignation-Other reasons,False,True,False,True,True,True,True,False,True,False,False,True,True,Female,26-30,Primary,6.0
409,410,Teacher Aide,2012,Resignation-Other reasons,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,36-40,,
410,411,Teacher,2013,Resignation-Other reasons,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,Primary,5.0
411,412,School Administrative Staff,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,61 or older,Primary,
412,413,Cleaner,2013,Resignation-Other reasons,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,,4.0
413,414,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,Primary,24.0
414,415,Teacher,2013,Resignation-Other employer,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,Primary,4.0
415,416,Teacher,2013,Resignation-Move overseas/interstate,True,False,False,False,False,False,True,False,False,False,False,False,False,Male,26-30,Primary,0.0
416,417,Teacher,2012,Resignation-Other reasons,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,61 or older,Special Education,23.0
417,418,Teacher Aide,2013,Resignation-Other reasons,False,True,False,False,False,False,False,False,False,False,True,True,False,Female,41-45,Primary,2.0
418,419,Head of Curriculum/Head of Special Education,2013,Age Retirement,False,False,False,True,False,False,False,False,False,False,True,True,False,Male,56-60,,
419,420,Teacher Aide,2013,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,1.0
420,421,Teacher,2013,Age Retirement,False,False,False,True,False,False,False,False,False,False,False,True,False,Female,61 or older,Primary,43.0
421,422,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,Secondary,29.0
422,423,Cleaner,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,,7.0
423,424,Head of Curriculum/Head of Special Education,2013,Resignation-Other employer,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,31-35,,1.0
424,425,Teacher Aide,2013,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,,7.0
425,426,Teacher Aide,2013,Other,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,26-30,,4.0
426,427,Teacher Aide,2013,Other,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,,1.0
427,428,Teacher Aide,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,10.0
428,429,Cleaner,2013,Ill Health Retirement,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,61 or older,,29.0
429,430,Teacher Aide,2013,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,61 or older,,37.0
430,431,Teacher Aide,2012,Other,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,8.0
431,432,Cleaner,2013,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,,11.0
432,433,Technical Officer,2013,Resignation-Move overseas/interstate,False,False,False,False,True,True,False,False,True,True,True,False,False,Female,26-30,,3.0
433,434,Teacher,2013,Resignation-Other reasons,False,False,False,False,True,False,False,False,False,False,True,False,False,Female,46-50,Primary,11.0
434,435,Head of Curriculum/Head of Special Education,2013,Resignation-Other reasons,False,True,False,False,False,False,False,False,False,False,True,False,False,Female,26-30,,3.0
